utmx,utmy,X,Y,Rate_per_100000,PopulationDensity,PopulationFemale,Beer,NoHealthInsurance,DrinkingPlaces,Cases,Neighbor_Disadvantage
2611272.96,5006593.464,-97.459929,42.260325,0,26.662638,100.46,7.729703,9.71,14.789049,0,-1.186299
2409715.866,4700047.674,-100.638122,40.223142,0,646.957809,149.91,23.3783,24.96,19.953649,0,-1.293395
2710193.178,4839313.566,-96.970556,40.647258,43.4,240.102749,195.49,4.128336,33.85,41.184333,5,-1.081615
2778575.053,4920955.833,-95.961072,41.124919,19.3,110400.0764,2141.9,43.240103,231.18,422.116375,29,-25.672638
2107676.45,4819839.199,-103.6628,41.867349,20.5,8771.833696,559.25,22.341604,100.31,52.711278,6,-1.373212
2689339.104,4863853.856,-97.109535,40.899697,0,1094.93175,193.54,4.944519,22.21,70.079341,0,-2.295155
2193441.621,4909612.09,-102.438118,42.450352,0,3.731541,50.23,0.952159,9.58,6.854085,0,-0.495403
2513203.086,4891971.397,-98.920774,41.571067,0,81.909985,102.92,0.666043,17.65,40.277564,0,-1.385819
2650432.083,5016241.377,-96.998356,42.235442,0,359.72916,97.44,7.363271,7.13,18.444901,0,-1.217235
2593113.58,4755009.073,-98.494303,40.252765,0,12.445953,98.92,0.504004,12.99,11.899643,0,-0.937673
2646260.484,4855427.93,-97.599011,40.941327,61.9,541.112687,201.06,8.300615,26.59,20.262728,7,-2.240252
917071.5027,4391340.823,-118.145353,39.570334,134.4,4719.572786,346.53,19.266354,71.48,61.827242,28,-1.773198
1212204.411,4023308.932,-115.09622,36.092998,474.1,3244125.961,24263.08,840.940111,5949.28,4759.689895,9005,79.71773
783378.6441,4309319.241,-119.732984,38.887065,109.8,11531.28683,792.58,21.574045,125.74,130.975424,48,-7.260415
1105186.634,4575150.497,-115.795563,41.101876,65.6,7194.95435,660.84,16.165687,145.91,59.433214,28,-3.378909
943797.7485,4547848.635,-117.727223,40.961124,36.9,53.646882,95.36,0.652148,20.88,7.694591,5,-1.133757
1202285.663,4165301.259,-115.075291,37.368174,0,6.247376,93.23,0.258859,18.88,2.807794,0,-0.229404
806244.7212,4343309.128,-119.454553,39.185105,118.8,5042.761552,493.77,16.91874,94.31,45.552343,58,0.216666
1057099.564,4240592.334,-116.645615,38.141085,193.5,1333.663055,392.94,10.538962,85.39,46.66138,80,0.605671
779824.4378,4384049.744,-119.742941,39.560521,259.3,406938.1603,5258.35,197.352329,1008.58,1176.985571,1036,-12.946354
1205544.747,4412021.688,-114.79138,39.567054,355.8,63.866587,81.84,0.622953,14.86,10.280726,29,-0.457652
780360.2538,4341246.646,-119.754606,39.17528,400.4,42120.46544,632.74,14.379316,134.14,89.935853,191,-0.280994
4629588.656,6294019.381,-71.363469,43.427433,52.1,6312.00659,754.89,34.278922,101.91,59.06144,28,-5.26042
4606060.143,6358324.508,-71.111043,43.900479,59.6,751.79568,558.33,37.900617,102.73,37.761313,26,-5.5114
4629698.48,6187828.796,-72.059679,42.829369,55.8,6834.41353,817.49,17.99337,102.37,67.182561,37,-7.232711
4564888.653,6401288.832,-71.134125,44.342267,71.6,1221.264121,480.08,15.686806,72.26,24.227543,20,-0.809788
4538675.658,6356999.387,-71.641982,44.224108,57.3,3699.26983,959.92,27.87249,137.68,45.422553,46,-8.971393
4658937.237,6242063.75,-71.482523,42.995047,105.9,302577.9149,4272.91,176.635958,591.32,393.021758,380,-23.552615
4650257.504,6273889.461,-71.339129,43.214836,97.8,26220.59868,1819.89,50.644623,204.19,121.757319,129,-13.244436
4684293.823,6240457.351,-71.300235,42.864066,66.1,58210.45369,3180.72,122.896238,275.44,381.094269,178,-36.926458
4672502.076,6293123.263,-71.042401,43.213933,95.5,30013.87824,1275.33,42.155496,146.93,119.966529,109,-8.734228
4572619.906,6234129.539,-72.200141,43.364909,47.7,1602.68016,504.15,11.480514,69.96,22.163518,18,-3.355525
1992227.915,4006035.569,-106.704504,35.081648,277.6,640672.961,7796.8,180.571434,1238.84,735.308869,1601,4.385197
2272375.175,3881070.741,-104.034748,33.576309,104,14403.09896,554.84,7.202567,105.26,33.171859,55,2.110017
1856771.381,3967635.359,-108.199321,34.935964,450.8,4029.601623,245.15,2.429909,38.42,5.798471,100,3.542207
2329138.711,3992190.456,-103.23174,34.426648,91.2,18101.86878,569.98,19.27405,124.71,41.724436,36,2.508935
2034796.154,3693020.985,-106.788105,32.311998,242.6,77028.8832,2029.4,30.746373,439.63,139.490863,439,37.096523
2263739.625,3783417.229,-104.307355,32.756506,65.8,13356.22021,587.8,10.83198,125.62,76.604998,31,-0.141997
1887324.987,3724555.692,-108.253322,32.777142,116.2,1763.097105,401.73,11.421242,31.57,14.911626,27,0.403258
2377185.683,3798699.852,-103.135616,32.703881,102.3,13294.5849,732.33,12.114699,197.59,84.668027,57,4.025435
2112820.291,3890845.332,-105.652989,33.9092,157.1,484.646478,197.33,2.375344,45.7,27.732791,27,-1.409149
2017364.229,4094019.345,-106.279217,35.804831,36.5,708.1994,195.66,1.783737,13.54,24.348191,6,-3.054709
1942088.519,3672943.356,-107.766562,32.258746,104,3420.467101,201.16,2.205274,27.79,4.104591,20,2.453437
1826105.451,4035595.654,-108.415994,35.569151,240,4785.583005,781.69,8.893319,294.04,24.588744,137,17.597184
2104552.805,3760565.502,-105.965451,32.798875,110.2,20190.18374,723.54,7.703245,93.82,42.317403,62,0.280437
2263771.201,4070640.016,-103.7417,35.205759,85.8,462.474122,156.69,2.412418,18.75,30.143233,6,-0.059315
1915727.93,4172482.624,-107.220393,36.6354,191.2,1819.94575,404.89,10.276489,71.16,10.68389,62,1.298529
2289262.048,3959931.436,-103.706297,34.22032,72.1,4289.510364,250.96,2.021802,55.73,15.598498,11,1.75423
1992771.643,4023325.39,-106.668067,35.230465,158.5,38632.1171,1162.32,34.930394,188.26,91.849259,196,1.729051
1853761.829,4125799.798,-107.969505,36.31794,138.2,23625.53902,1611.34,30.796225,410.7,75.053981,140,11.225061
2180648.492,4088926.81,-104.569764,35.501887,150.3,3198.503974,349.97,10.166771,42.89,10.142302,36,4.798335
2048949.601,4079791.965,-105.97174,35.633823,346.6,76565.33663,2556.16,54.958957,475.64,233.781959,460,-11.822589
1945218.571,3769038.876,-107.588125,33.090664,145.4,2001.392438,201.53,2.420729,21.5,12.20228,14,1.404845
1956800.933,3877396.737,-107.294856,34.016591,178.9,1978.117069,234.51,3.631596,34.81,12.423167,25,0.377924
2072035.915,4179912.838,-105.533022,36.459476,170,455.256032,304.19,4.937492,50.9,17.159384,49,0.369098
2044473.35,4005394.362,-106.156691,34.998958,362.4,128.504641,187.7,4.013844,25.38,8.903274,48,-0.114458
1998935.908,3976695.995,-106.685687,34.818021,149.2,8954.232309,844.91,15.853095,148.07,35.716156,96,3.272265
4511996.508,6064594.223,-73.766462,42.670296,432.2,309658.9991,3739.39,169.855024,245.55,687.646543,1145,-14.458082
4187177.423,5757835.913,-78.303322,42.2317,58.4,591.95467,542.01,13.36764,68.74,29.187047,23,-0.725732
4650321.479,5860874.207,-73.914883,40.843094,2406.6,20494250.46,16806.06,968.071559,2597.02,2530.177801,27967,453.436661
4378492.623,5871396.102,-76.027958,42.113198,237.6,154937.4248,2695.42,138.744915,234.33,316.870519,391,15.804599
4189053.967,5734693.424,-78.419351,42.075517,121,9642.27881,805.5,26.213891,103.19,61.105979,78,-0.545397
4274738.521,5929263.01,-76.546557,42.930289,225.6,26946.0497,878.29,54.172902,89.4,81.729114,149,-1.886625
4088170.326,5727151.139,-79.339714,42.452483,218.5,53312.43576,1721.17,42.873643,178.77,160.86542,237,3.883715
4318617.397,5823687.127,-76.806408,42.080894,269.7,48786.74963,1090.44,69.329668,92.96,183.462301,191,3.032849
4389292.6,5957317.666,-75.422352,42.589654,131.2,6869.26737,554.26,20.036504,42.86,38.326885,53,0.882757
4365942.832,6291839.555,-73.466179,44.691309,269.6,18420.89595,840.01,40.270897,77.78,35.018925,188,0.764467
4545197.722,6018756.625,-73.788171,42.247925,399.9,7806.29403,943.59,39.388329,85.38,74.911652,211,-5.335019
4329440.347,5915084.42,-76.17347,42.599325,119.4,31220.47849,612.59,20.438434,37.05,74.265613,49,-1.144165
4453533.37,5952689.237,-74.92658,42.272173,127.1,449.69076,599.01,10.590137,60.89,29.713893,50,-2.097504
4589735.083,6001846.392,-73.541586,41.944615,337.6,118178.3784,3876.78,191.530868,354.19,364.667081,866,-20.632815
4100886.085,5823335.625,-78.673779,43.021243,292.8,1077266.518,11910.22,641.975429,808.17,1497.264797,2304,9.787193
4393178.838,6226655.455,-73.679617,44.1794,179,379.92388,532.56,35.895614,42.25,30.134901,59,-2.521763
4294992.985,6274892.974,-74.166656,44.932576,409,289.5994,209.55,15.799146,31.52,17.029683,177,-0.803337
4435193.788,6070926.629,-74.343697,43.062806,137.6,23355.57764,750.09,32.574553,70.03,66.46841,63,0.255583
4132309.759,5854899.368,-78.213229,43.088018,162.8,19854.35802,701.01,20.217416,47.4,81.586783,80,-2.359008
4525553.522,6032496.843,-73.858855,42.41899,418.6,2494.36231,709.13,38.080405,59.62,83.100381,175,-3.042281
4396063.84,6038576.327,-74.865462,43.049546,100.7,16336.48065,954.21,28.310397,90.15,80.439741,53,-2.035359
4210151.15,6069993.094,-76.223308,44.091333,190.7,26015.99363,1154.86,50.974493,126.3,84.41566,172,-0.915047
4667167.862,5832250.708,-73.951513,40.59944,1243.8,37192506.97,38651.59,2157.528514,5248.17,9352.929927,26446,310.779319
4320224.882,6078383.203,-75.241256,43.637749,59,143.70735,299.88,11.379641,38.14,9.897692,13,-1.685454
4185583.454,5833949.772,-77.875247,42.723684,210,6377.35306,655.73,26.495479,40.52,44.770575,116,-1.79516
4362193.049,5974225.457,-75.542318,42.814563,79.7,2344.97704,352.55,6.09922,36.35,38.798822,49,-3.528971
4181836.7,5881199.771,-77.627731,43.039367,359.2,873605.9901,9794.09,447.555328,718.43,970.872796,2277,82.415129
4454768.295,6067246.469,-74.208542,42.950532,196.2,31109.60475,823.49,55.963416,94.51,71.508309,81,4.314289
4688585.593,5859834.02,-73.625246,40.666393,243.5,2136171.882,14133.85,1166.989733,1176.88,3126.840834,2804,-121.891853
4648908.126,5852810.77,-73.973117,40.801829,1840.7,25071566.75,14392.41,713.264452,1389.13,6540.875604,26818,13.265801
4067192.669,5811909.791,-79.037254,43.091818,134.4,167188.5613,2991.45,166.591025,202.18,385.436284,242,3.254493
4335960.646,6024576.607,-75.448505,43.23957,278,201875.5905,3319.24,130.395147,275.07,391.502229,538,11.648348
4287549.596,5960237.866,-76.250216,43.064593,288.3,531409.9339,7137.12,346.977921,551.34,801.969765,1128,20.189787
4218774.043,5883751.193,-77.295473,42.893533,120.2,25983.46132,1228.99,68.725866,85.46,100.042794,114,-6.975881
4589751.417,5924969.25,-74.007635,41.492708,308.3,159028.6378,3673.16,195.912511,366.96,453.489842,973,-17.812049
4109281.994,5858754.629,-78.391592,43.212493,496.7,5185.83644,502.99,18.948186,52.38,41.011824,174,-0.661394
4256534.241,5978167.984,-76.401992,43.314449,92.3,30973.17648,1397.09,67.418941,134.25,114.205023,92,5.772367
4406379.406,5954789.014,-75.297644,42.49738,113.7,30904.54221,884.94,15.370505,78.26,82.013267,60,-4.791665
4616475.739,5929037.161,-73.774007,41.396117,153.1,15142.7146,960.16,63.680545,62.25,105.158922,131,-9.450155
4660733.811,5853400.607,-73.877947,40.752686,836.9,23291642.66,32318.59,2371.099438,5754.49,10096.39531,16066,114.372511
4513784.075,6074157.788,-73.69219,42.718167,236.3,107555.0926,2006.77,100.730215,156.66,261.734912,324,-6.856848
4650550.849,5822788.56,-74.135329,40.617078,549.7,1417293.842,5470.96,307.342004,488.4,1214.372908,2215,9.061726
4618114.223,5881297.438,-74.045419,41.107394,261.8,342192.7055,3218.43,123.987897,335.93,419.390245,678,-13.568376
4256427.898,6203779.141,-74.964602,44.691301,209.8,16934.84227,992.32,34.848103,133.96,61.81439,194,6.133042
4498514.033,6101043.83,-73.644074,42.946791,124.2,63394.26849,2430.85,131.49929,166.38,292.056095,246,-25.416767
4486425.491,6069839.608,-73.937732,42.81949,321.8,185486.4279,2131.1,106.010591,193.19,304.43269,423,5.596946
4454697.419,6020530.752,-74.500832,42.673115,99,479.98026,349.1,11.494655,27.68,23.865202,27,-0.978045
4248700.787,5909999.62,-76.883197,42.926001,279.6,1855.40326,435.89,22.75032,75.88,38.570719,82,-2.362769
4231584.103,5803602.404,-77.658535,42.332399,110,20268.06891,1296.13,75.571052,140.84,119.608152,89,-2.734111
4704002.621,5899864.351,-73.271111,40.831068,241.8,1071169.524,16308.8,1818.269511,1408.57,3406.849904,3055,-118.632202
4488890.632,5906246.11,-74.921263,41.834086,453.9,3364.47707,1078.53,77.228839,133.83,70.157794,291,-1.714819
4334672.402,5856518.074,-76.479304,42.214545,99.1,5588.29214,505.79,14.623015,42.85,35.294381,41,-1.282555
4300459.877,5881332.856,-76.618059,42.519008,169.4,69540.95281,1151.97,32.919395,79.86,205.441973,155,-7.495197
4554041.152,5972275.004,-74.003251,41.933689,351.7,50730.24782,2326.08,112.718094,252.33,179.680469,550,-5.508946
4466703.514,6138845.539,-73.65739,43.317069,143,24949.1204,866.82,48.260708,65.56,93.853789,80,-4.796195
4473396.263,6149151.261,-73.53742,43.345984,231.1,8577.26088,781.25,25.463717,81.51,45.432487,123,-4.068316
4234598.194,5938801.223,-76.828903,43.168125,142.9,8561.79828,1108.94,94.098859,94.68,84.731235,109,-3.574927
4646860.762,5888814.816,-73.777098,41.023025,421.6,2106209.58,11253.23,883.552597,1234.46,1699.466473,3463,-30.07344
4164104.963,5821771.575,-78.132083,42.739047,306,821.29038,475.7,12.439422,43.68,28.564877,106,-2.148473
4255136.339,5861772.868,-77.116661,42.596193,57.4,444.46776,261.58,8.44956,85.06,18.88917,12,-1.448224
4515675.619,5007316.237,-79.397998,36.077289,322.5,42109.70591,1875.91,27.650603,390.35,216.654759,460,-0.024138
4368257.291,4894723.957,-81.095897,35.863142,130.3,1397.78675,343.01,8.99519,63.48,12.551251,42,-0.137966
4317262.54,4961204.361,-81.226665,36.490468,51,196.96858,153.49,1.184236,33.69,4.714016,5,0.14135
4502116.835,4841674.527,-80.23512,35.037999,328.8,376.20037,293.27,3.013188,67.4,6.269968,66,3.103934
4305876.039,4950338.815,-81.369487,36.458028,70.9,480.62154,302.05,5.827686,76.24,7.884983,17,-0.640945
4276759.249,4865792.58,-81.979996,35.988624,171.6,388.7759,239.14,7.659897,79.34,9.858498,27,-0.776671
4771906.734,5088634.337,-77.014238,35.642285,251.1,2918.05296,577.28,6.366085,127.1,38.065768,102,0.268821
4763047.734,5133963.444,-76.870646,35.959254,480.4,113.13013,200.81,1.258414,47.7,1.631859,80,3.109836
4705909.851,4890024.921,-78.416129,34.62728,308.1,339.78476,311.16,2.473671,82.38,7.647631,87,1.675367
4734630.299,4799761.405,-78.581509,33.944951,150.7,12613.96711,1563.43,38.41349,305.57,136.423682,193,-9.449669
4245797.908,4790138.66,-82.559069,35.578768,298.9,63235.96939,2886.74,65.159521,601.38,326.829255,682,-21.932386
4327747.943,4836937.041,-81.678666,35.615758,124.2,7630.70709,901.31,11.472134,226.28,28.873689,98,2.298947
4438882.262,4872310.104,-80.614852,35.464088,216.5,48645.99164,1893.37,37.438493,332.65,176.73421,385,-5.348405
4334925.578,4867481.796,-81.488732,35.797095,124.3,8475.83486,862.19,21.097926,207.54,34.397016,88,3.377028
4780106.357,5224873.716,-76.306716,36.457846,99.1,91.68025,94.48,1.107108,15.26,6.865841,9,-0.243347
4895765.928,5035605.75,-76.318987,34.845783,107.7,25332.98728,1838.12,41.153234,366.75,217.981983,66,-9.997161
4505057.795,5065465.503,-79.218422,36.495156,300,335.72517,304.53,5.263864,44.94,10.512377,59,1.41339
4354428.922,4866330.797,-81.332463,35.721066,183.8,25249.3919,1580.55,47.777716,371.52,106.056406,248,2.664691
4557654.942,4958918.353,-79.278926,35.608759,207.1,3496.42458,674.65,14.047556,162.41,68.10568,133,-3.393639
4139825.473,4682023.138,-83.89644,35.184397,133.7,511.48647,353.35,4.936756,97.4,12.598296,34,-1.154758
4778904.277,5159773.518,-76.627336,36.059199,150.1,672.52494,159.52,5.620955,29.66,4.456717,18,0.436476
4164335.146,4676827.966,-83.708889,35.067689,120.2,146.58133,105.02,3.907287,26.59,4.38202,12,-0.675271
4359208.18,4805177.577,-81.553117,35.292215,263.4,9575.00211,1139.54,17.289165,275.63,55.725383,218,7.663762
4676736.646,4840236.814,-78.858297,34.411005,358.3,1232.62012,664.18,5.036974,164.69,18.756537,170,3.606591
4804670.873,5022481.477,-77.067206,35.105018,332.3,17114.01299,1034.63,9.244225,215,93.368763,286,1.757917
4619870.35,4911228.753,-78.996377,35.07395,521.3,117960.0776,3220.41,71.232095,660.37,202.774659,1430,12.804478
4818745.266,5256924.562,-75.856871,36.503541,89.1,852.53427,350.81,13.341177,94.18,32.62455,21,-2.701538
4887364.851,5194290.384,-75.641789,35.852206,96,5155.511849,454.48,14.926428,122.01,40.848347,31,-4.170592
4463294.517,4951052.973,-80.072366,35.89865,225.7,21961.97933,1737.69,30.845125,394.72,144.070788,322,0.833041
4425564.987,4919454.115,-80.518361,35.824779,104,1419.97709,360.25,12.492129,64.21,23.2569,38,-1.896093
4730332.854,4954751.56,-77.942096,34.952147,270.4,971.03232,567.9,3.161803,184.55,14.485656,132,4.017267
4560273.018,5023441.26,-78.968087,36.018099,627.9,161163.6231,3031.06,50.903157,744.03,350.339507,1720,-1.027656
4696312.134,5081001.343,-77.633203,35.879538,614.2,5263.3194,745.12,22.062243,146.98,23.361734,266,8.839082
4424048.001,4969602.239,-80.309265,36.162799,502.6,157867.9254,4794.51,57.833647,1028.08,374.817151,1610,1.598219
4598142.548,5062237.207,-78.489976,36.127819,235.1,1991.27607,598.66,14.064631,126.22,38.65689,139,0.964291
4409272.906,4824848.683,-81.059309,35.25098,363.2,71392.3553,3376.1,59.056929,674.03,377.689605,686,8.001673
4741613.006,5201686.771,-76.713826,36.463827,151,111.72421,153.73,1.155627,19.72,2.5955,15,-0.18828
4558143.9,5079698.856,-78.727318,36.389549,540.3,3478.36062,601.68,17.661387,115.66,33.794682,280,2.228158
4730837.615,5037641.86,-77.564818,35.475924,440,331.32578,176.52,2.819246,68.24,5.353316,79,2.124346
4463422.698,4961651.685,-80.024298,35.968062,557.3,269131.3283,6189.47,136.732169,1188.22,498.186275,2525,7.561047
4652596.421,5147675.342,-77.662791,36.467192,427.2,7353.20189,615.94,8.678929,148.75,10.311052,182,7.496327
4613406.835,4933605.74,-78.948914,35.242225,294.6,9353.16789,1366.86,34.046049,328.48,94.582213,325,-1.177255
4208974.59,4759563.954,-82.995654,35.493177,141.3,5508.63755,774.66,20.297226,143.47,50.383969,77,-3.231696
4277821.033,4761771.776,-82.408899,35.275655,156.1,18101.32224,1351.99,18.736694,291.21,132.692261,159,-10.766583
4711308.586,5182864.548,-77.038093,36.463518,495,491.29045,256.31,1.37675,58.61,3.027642,102,2.767496
4594806.638,4903681.11,-79.227384,35.115129,376.5,3111.58413,404.95,5.836645,124.57,14.60584,165,3.556766
4393602.137,4897819.752,-80.874167,35.794246,125.8,30816.07694,2226.18,49.210136,424.19,248.839786,193,-6.33607
4213668.037,4717405.642,-83.1285,35.186227,93.4,1112.86795,452.85,17.45414,124.65,53.402226,36,-2.293586
4663838.676,4976757.573,-78.360863,35.336356,243.8,10014.14662,1289.59,22.80781,332.29,116.709021,421,-0.756945
4805694.896,4996561.006,-77.176595,34.938679,184.4,61.43088,151.5,1.647026,47.31,5.366251,15,2.088579
4576845.18,4948151.834,-79.174031,35.469082,361.4,9334.1709,664.25,5.141669,188.71,36.889684,185,2.464775
4741744.378,5013052.216,-77.592403,35.279874,480.5,8445.86583,738.99,3.057971,167.22,25.705006,227,12.246779
4377356.199,4840651.174,-81.253564,35.468238,118.8,9490.0765,908.61,29.238052,150.23,157.932019,88,-1.260994
4283278.209,4842288.108,-82.025794,35.806191,71,3926.5857,500.09,3.426955,118.72,29.25221,28,-0.032073
4170227.542,4699052.952,-83.569805,35.203101,176.9,1297.40999,465.1,8.259706,112.9,36.604171,55,-3.13199
4202752.179,4805916.781,-82.855831,35.833797,110.6,384.15091,313.49,5.48413,59.89,14.607966,21,-0.024427
4726250.54,5110154.85,-77.265635,35.950246,322.6,564.08867,320.63,4.103929,61.08,4.892391,62,3.067585
4430566.229,4852419.914,-80.768057,35.360859,657,722710.8548,11967.63,359.431389,2750.89,1862.780302,6082,-37.825701
4246271.237,4864527.206,-82.241039,36.085956,92.2,348.84992,199.8,1.531058,48.89,7.527395,12,-0.334457
4523983.388,4906174.745,-79.780642,35.385382,172.7,373.92129,311.31,1.850907,71.95,7.954943,40,0.568335
4556807.619,4914677.944,-79.481058,35.323337,163.6,7247.937,936.08,13.1177,163.71,113.208523,140,-5.872586
4675178.338,5079496.776,-77.804796,35.94951,401.1,10653.43676,939.15,31.399715,182.04,49.321119,320,2.64626
4787018.55,4873493.887,-77.862985,34.229677,296.5,97998.7815,2248.99,44.065611,446.16,348.419276,605,-5.389288
4647344.209,5151461.923,-77.686079,36.511212,402.4,290.03995,259.81,4.242907,62.21,5.706796,69,1.244729
4797932.99,4978078.727,-77.318795,34.851242,181.4,34054.41415,1350.63,12.131601,268.4,142.779258,299,-0.339625
4556424.35,5004535.419,-79.084357,35.909718,227.9,67269.28832,1469.08,26.019923,188.77,223.933107,293,-11.652902
