UTM_Easting,UTM_Northing,X,Y,Five_ave_crime,PopulationDensity,PopulationFemale,Population65,NoHealthInsurance,X.Black,Neighbor_Disadvantage,X.Immigrants,Beer,MentalHealthPati,NatureParks,Casinos,DrinkingPlaces,ReligiousPlaces
3191740.263,4230697.366,-94.070632,34.562555,3990.02322,350.75783,308.41,134.12,62.57,2.6,1.069931814,25.7801563,5.512469,3.310042,57.065533,5.151043,3.884703,60.245712
3252632.027,4340674.295,-93.151669,35.271973,7161.786559,5252.491495,559.82,178.26,91.82,29.78,-0.322116175,49.2576175,19.739396,6.516309,210.358683,7.312715,18.39973,282.928628
3419893.307,4328569.532,-91.613731,34.737211,2475.714219,38.01639,149.84,68.95,24.63,40.36,0.389245469,0.4892634,18.271078,0.844733,34.931908,2.235791,3.753066,47.557314
3348248.189,4303594.572,-92.364291,34.73404,50508.76506,180145.6518,4846.52,1426.96,777.23,3791.01,10.74143766,476.4529892,410.543414,117.283464,2036.006282,112.337827,422.240848,2080.181691
3423649.059,4537569.061,-90.87292,36.328468,3309.884037,665.99519,201.69,78.67,28.39,4.85,0.255359868,7.6341416,2.981817,1.204221,53.470671,8.923367,4.401279,45.498431
3468531.255,4381388.422,-90.987431,35.010401,6963.87792,1555.48544,285.31,104.99,50.02,304.21,3.090411075,9.394507,16.499796,5.7687,56.895479,7.228774,20.663524,61.60798
3352678.521,4288314.874,-92.371064,34.603949,15833.06252,13930.50312,1069.99,361.84,120.16,125.3,-5.679479991,63.504581,150.261677,32.236825,607.273015,42.482262,81.293521,549.935867
3172781.114,4271126.896,-94.13018,34.928714,2837.863498,250.036247,146.46,64.26,26.97,0.86,1.141903152,5.7438593,3.189772,0.525379,19.356385,1.794018,3.151086,34.774659
3132022.966,4315374.515,-94.387828,35.380201,6290.933805,46454.07482,1322.68,417.35,276.57,185.32,1.38504401,245.3518435,57.336511,36.640753,371.620891,17.518438,148.561499,537.053796
3182568.508,4156196.444,-94.377488,33.996328,2590.115278,963.24747,197.77,58.05,63.46,20.04,0.204507443,50.7371277,3.298207,0.522316,28.276038,5.150701,3.361029,61.728858
3371278.406,4499928.261,-91.498776,36.187518,0,203.08193,204.83,103.43,27.43,3.21,0.324759977,2.5942913,2.169814,0.786751,33.844356,1.553585,4.17204,49.26084
3312742.431,4439792.691,-92.257844,35.884142,1133.075914,54.00786,100.65,52.46,14.72,0.15,-0.137013023,1.5275456,0.94071,0.066591,9.132174,0.461392,1.365257,15.129821
3359517.844,4108456.461,-92.856332,33.187868,8941.100149,3905.70929,516.68,171.8,81.05,358.69,2.163668607,19.4266086,26.119578,13.355591,110.28982,14.006579,25.456473,215.646335
3288702.898,4388315.837,-92.655564,35.548922,3102.775086,57.34165,150.3,64.1,33.24,2.24,0.786887072,4.2866205,4.527354,0.978537,18.774925,1.984198,3.135237,32.561846
3124146.894,4416540.044,-94.149375,36.199696,10392.41649,53391.8906,1602.35,384.87,366.08,107.06,-3.939334676,332.721324,76.83025,30.957555,689.052755,62.1075,229.432932,561.462934
3368535.658,4365450.661,-91.97463,35.159043,14614.34711,4259.62183,668.76,217.36,109.87,55.67,0.169106552,37.847338,25.377115,12.582733,179.583889,7.697732,19.780303,282.973642
3444836.003,4390187.177,-91.178595,35.142663,1512.27364,22.20006,108.35,44.79,11.92,60.69,0.94613327,0.7280944,1.161073,0.413572,11.930222,0.895747,2.212873,27.206986
3234007.225,4304867.077,-93.441435,35.03958,6462.459738,563.374934,301.01,104.24,45.61,16.54,0.652153234,62.8596433,6.894721,1.485446,77.14247,3.848429,5.716238,110.173609
591760.305,4153937.027,-121.9615,37.527844,59985.67686,3981097.178,18242.41,4999.88,1595.17,4146.48,-27.42289301,11125.96722,1107.278964,601.705927,14331.40744,1039.395715,2461.165045,4795.096042
739210.0846,4269553.104,-120.255331,38.54225,10202.8207,993.37335,423.91,243.55,47.42,18.13,-2.085674876,54.8933446,6.779077,7.571524,152.919202,81.960293,65.984961,83.476544
628785.8149,4360988.477,-121.504539,39.388784,35245.38856,112975.8654,2580.96,928.04,313.98,77.57,9.89042811,380.0197933,83.809296,107.984599,1586.592064,373.757955,266.899439,544.749071
721460.2612,4223132.921,-120.473364,38.1289,17091.23699,598.850745,496.67,314.38,39.4,6.42,-2.225504236,46.3135437,15.390752,5.458622,172.154985,48.365158,71.433292,61.95358
561978.4134,4328859.312,-122.283172,39.106677,3832.567604,107.774041,193.66,61.86,38.11,6.57,1.263888407,104.5243262,13.705515,1.399554,94.420651,28.96773,19.689365,31.096427
559544.9415,4199357.57,-122.322348,37.939848,35443.46461,1089405.707,10616.07,3424.31,1059.35,1712.86,-35.97108416,5199.997978,465.52517,390.22735,9202.629357,568.022399,1533.402081,2672.08248
414720.8842,4603976.456,-124.023062,41.58293,11770.67989,8169.658566,336.29,129.88,46.65,20.03,3.667722024,56.3914983,8.463217,16.657561,232.315246,67.943323,27.685695,79.136514
739194.4617,4289930.386,-120.248502,38.725681,48076.5911,41978.55731,2046.56,817.19,212.26,32.89,-15.31459621,367.8633382,68.979989,80.367998,1457.857524,373.419078,427.886232,571.097089
786312.8349,4071166.742,-119.793375,36.74307,91743.52853,850764.5756,9628.3,2392.24,1570.37,965,172.2705123,3818.667327,393.453024,236.542248,7917.539823,588.889567,717.215062,3078.211127
567909.3691,4374936.576,-122.209926,39.521392,6972.6522,2330.819333,289.58,105.04,50.47,7,1.661677709,95.1192795,11.51418,4.053892,190.46255,37.322402,23.381938,99.088049
436001.1845,4504024.046,-123.757369,40.684624,24871.78582,37468.43834,1446.18,522.06,258.2,31,2.426758733,145.1616943,41.671488,39.329352,780.818557,242.659841,165.636847,245.022049
1205321.353,3639609.085,-115.486684,32.668693,11949.82676,78076.13041,1335.16,412.23,209.96,65.64,31.23334498,777.3165186,35.827441,11.088956,580.516554,106.951844,80.246432,260.686836
1028756.187,4027929.251,-117.117631,36.251518,6243.4284,1934.083338,242.81,115.68,26.56,3.62,-2.005627304,40.974951,11.903826,7.29895,82.615074,34.323107,38.434352,45.478989
857400.0243,3918398.01,-119.06781,35.34494,200374.2043,543879.4692,7266.77,1743.81,1142.08,769.4,115.5225943,2773.010313,283.622006,214.237176,4441.230192,192.162661,676.596262,2052.311379
775623.7311,4022988.354,-119.930133,36.312528,9816.224968,58397.91991,1221.5,288.39,192.86,119.44,15.94058964,484.616915,41.983846,8.513339,666.896089,31.326114,107.529745,282.537683
519882.3787,4302562.111,-122.770803,38.871682,18418.3602,9984.00961,749.7,332.78,107.8,34.54,4.654542126,128.7936062,12.068345,5.602691,258.288481,162.110744,56.295536,110.403456
671962.9909,4486628.387,-120.97024,40.512563,7611.93011,1438.710827,378.38,154.76,45.98,48.1,-0.66891044,44.9957371,3.562202,3.19659,184.174489,59.296717,33.27579,63.232553
964977.0125,3784259.824,-117.9617,34.095832,504122.2723,31293080.12,116416.67,31106.26,22373.51,18390.99,784.5711508,78354.86209,5540.330218,4633.635822,80133.61909,5029.068403,16398.33663,34951.41224
762363.8581,4091847.347,-120.054123,36.936176,22883.69648,53151.88517,1184.55,353,193.16,56.64,15.64583456,442.754856,41.123164,13.424547,620.562212,77.00614,60.642124,242.622358
540020.9879,4217113.211,-122.543541,38.100942,17001.06894,216855.6603,2805.15,1236.74,179.33,106.22,-30.91380938,921.7320784,104.811558,107.406872,2358.107278,59.009395,372.980337,297.659765
758072.5884,4139865.184,-120.085692,37.369645,8808.91536,100.931243,255.88,145.75,26.97,5.61,-0.142083037,25.9893467,4.946058,1.595117,64.564486,13.464714,31.240857,43.893945
474663.8319,4328372.081,-123.293023,39.104122,13302.91901,13462.31697,858.08,349.46,156.78,13.87,4.808176361,219.0462493,20.937869,13.713687,363.552708,80.554214,84.84697,123.49474
715457.2396,4119997.975,-120.572253,37.201602,36163.82629,124880.8393,2365.72,553.19,405.16,164.81,53.24711605,1229.987129,71.360782,61.600431,1473.053802,113.765377,156.524576,619.953947
739983.966,4609231.452,-120.120426,41.598736,767.5383669,2.943985,48.67,38.06,10.95,1.15,-0.732500234,8.4801311,1.604395,0.204125,26.526868,7.020588,1.931761,7.584301
889703.1655,4182169.419,-118.58016,37.703931,1451.21026,131.669397,140.73,58.91,37.76,2.21,-0.730332791,40.144191,4.596421,2.219772,70.937326,17.051137,35.042369,17.823053
603458.6773,4051295.69,-121.843261,36.601554,31134.05556,522567.1167,4427.02,1374.63,799.5,193.27,9.239494387,2416.022715,152.884347,75.294799,2936.583886,126.977154,356.034275,717.043029
570229.5833,4251816.117,-122.195581,38.411828,8614.990682,141022.1364,1897.52,739.68,218.01,66.47,-10.44629163,786.6290702,193.54297,42.048936,1740.255784,142.976465,238.161716,352.177489
682965.4242,4345366.544,-120.880001,39.23833,14286.9825,9644.596401,1009.1,524.18,129.96,11,-8.104102376,96.1044049,34.863555,33.396646,579.125524,95.692198,151.043754,218.901474
971759.6783,3742848.476,-117.910676,33.720791,24932.5844,4894974.813,29436.68,9111.73,4166.27,1021.17,-102.3412528,16418.5561,1228.20996,1283.46168,32196.31679,1314.970631,5366.889861,10650.50375
650330.7956,4288588.216,-121.270448,38.733183,35092.82356,211594.8669,4143.98,1757.77,358.91,124.87,-38.51021939,875.7339396,190.299166,165.707431,4599.132243,625.841549,909.851104,1313.988584
676509.8738,4422597.09,-120.934198,39.9351,13554.56897,138.77138,297.58,188.52,21.71,2.96,-2.291481968,27.1989381,2.576483,2.162286,67.413959,35.516802,30.196478,38.542297
1082439.985,3736102.715,-116.726737,33.605468,157168.3251,1872521.927,22475.43,7298.83,4014.24,2702.44,103.4092237,9555.889438,873.35396,677.939017,14812.53263,2655.850987,2483.469136,6931.730709
628900.6067,4281485.886,-121.51824,38.672587,249413.4145,1782927.54,16212.04,4520.6,1719.77,2917.3,52.28533327,6307.162097,710.085619,581.951404,16387.55876,2045.701115,2513.655283,5517.88474
645018.7211,4077285.443,-121.373806,36.830339,3524.510495,36637.04408,546.86,145.74,81.23,9.76,1.312536912,212.4779733,20.128289,23.324254,415.817161,23.876391,57.992265,97.610408
1017643.577,3786208.7,-117.392148,34.088632,101650.3994,1760731.348,18464.04,4447.31,3132.83,2729,171.6707313,7510.706323,1069.737535,485.71357,11084.9038,896.118209,1769.52981,6240.072186
1040515.22,3660738.633,-117.221086,32.95124,112092.1406,4685056.802,31085.52,9027.64,4933.5,3051.04,-34.16626996,14227.26316,1591.225311,1208.763965,30274.17044,2776.314762,5488.090075,8200.172743
551233.6069,4178438.939,-122.418413,37.751822,0,6055110.053,9455.13,3072.46,715.46,1123.58,-42.08161676,6499.259897,542.877341,293.029685,9240.240409,353.268034,3202.853476,1638.666175
647905.977,4209867.507,-121.31487,38.024447,69985.21881,742633.483,6870.97,1834.13,956.78,955.26,69.80685213,3055.008063,464.651912,140.151755,5160.62931,559.333114,653.079622,1898.16554
696962.0958,3911471.395,-120.833064,35.32709,25468.49796,107352.0952,2567.28,1052.59,309.54,106.65,-20.81863706,537.1996119,189.513462,58.646505,1839.412708,69.473814,337.050219,555.57234
555509.8235,4160988.481,-122.371202,37.594294,66995.61582,1384304.957,7895.24,2503.64,596.24,331.22,-66.31654175,5215.274826,333.492201,234.693607,7426.69703,345.271972,1317.109862,1822.863629
735122.98,3861892.249,-120.427651,34.872224,33053.73803,520265.0249,4322.32,1424.55,804.68,167.79,-3.237607118,1874.220048,100.083108,151.075769,2783.681864,49.993288,521.863149,925.18655
605115.9534,4125049.698,-121.814483,37.266089,32838.75681,3300529.186,18396.99,5125.39,1575.75,904.17,-110.3877761,14165.17483,773.90224,600.902092,15083.20374,615.832349,2157.466923,4408.510769
610943.4077,4087526.003,-121.754323,36.927244,40735.9949,217730.0525,2619.22,870.03,248.16,51.27,-7.584772487,837.1027628,98.512569,75.427216,2052.118818,48.238711,351.037791,339.794758
553908.406,4538415.359,-122.359057,40.99514,38011.6361,60347.48605,2379.31,976.91,308.57,56.69,-3.515440023,246.5598553,83.147342,59.384836,684.054627,186.719042,257.894934,534.787153
496773.0161,4577635.93,-123.038575,41.350213,6203.078856,2180.414314,553.13,294.88,66.16,11.2,0.618238309,40.2514674,12.618042,6.426442,217.288146,54.133614,47.306226,106.134708
568929.4993,4216448.899,-122.213912,38.093212,10299.22103,466893.0102,4786.67,1397.78,454.56,1326.48,0.804565973,1867.920903,279.042136,110.349068,4540.855767,516.615965,617.96227,1480.841928
470527.2508,4273943.244,-123.33853,38.613511,35714.82777,330609.3873,5021.63,1966.7,562.61,150.98,-31.3098565,1508.334845,175.951892,206.785353,4014.196036,226.908303,431.286667,699.291532
689419.8455,4155348.593,-120.856397,37.525674,38141.04299,436708.6557,4749.85,1228.72,560.63,282.78,50.81416057,1888.007106,238.252884,131.593651,3274.928549,330.144676,428.054807,1503.265703
619901.3009,4332709.741,-121.612708,39.135321,14662.05317,51198.58258,1053.3,312.98,166.24,39.78,8.756062307,429.2073249,25.084436,38.288341,552.953457,115.865692,112.470117,333.177111
531170.0092,4434722.171,-122.634508,40.062176,8806.988207,4642.379742,546.62,216.88,67.98,8.68,2.818680925,93.9515898,13.743136,12.411371,264.649034,73.503911,62.633461,114.41588
522084.2786,4522209.817,-122.738,40.850639,6097.501317,17.10184,149.85,82.89,30.39,1.76,0.703623816,16.9960322,1.17641,0.650504,29.016208,7.752657,8.217655,12.548083
831760.7185,4025766.699,-119.304778,36.319847,38535.7636,223285.4287,3803.53,912.87,629.21,125.84,84.08502097,1643.787126,95.382014,84.032516,1915.661316,106.076211,221.92896,1020.409395
726207.4308,4201346.245,-120.426131,37.931562,15491.93929,2348.027401,502.95,271.2,51.57,9.52,-2.208742146,52.7232866,6.559582,13.906812,208.817547,100.144612,60.601107,77.866974
849681.0705,3798430.925,-119.202478,34.268255,17996.49704,881510.6298,8595,2685.21,1441,319.34,-26.99950231,3536.259119,392.549408,334.820868,8418.926569,195.043265,1240.189359,2315.607854
611392.0388,4268261.08,-121.721574,38.555812,6720.434943,206381.4653,2113.66,527.18,195.05,104.35,0.82746536,917.5228898,58.173224,107.03457,1980.61951,182.89986,304.30248,596.525661
626004.3798,4331183.219,-121.542398,39.120708,23320.05112,25471.18532,680.29,173.22,101.87,45.11,6.191674577,183.4273996,14.710085,15.51548,385.122658,88.553132,89.723468,180.037164
2052528.21,4570401.567,-104.903956,39.843596,51849.07651,477215.855,4769.58,999.4,1010.96,306.52,-10.00541407,1510.761624,337.689108,189.809979,5205.152922,156.090672,554.651825,1196.864665
2015391.578,4285119.119,-105.929608,37.456129,440.2862,1101.364624,200.27,60.26,45.98,3.58,1.040198025,34.3324602,18.07746,12.559773,105.196555,3.977642,8.10544,29.302021
2058977.874,4553940.775,-104.870617,39.69109,44772.92594,804913.8101,7420.26,2000.88,1100.3,1412.96,-57.11664379,2116.833313,434.263393,334.622628,7607.282452,161.770767,1032.038971,1880.738794
1905219.463,4225041.811,-107.237667,37.106767,4501.06444,218.239045,192.8,105,42.05,5.66,-1.789888013,20.1426467,6.055013,3.161474,82.018701,11.510349,9.968523,32.104033
2313183.311,4344020.318,-102.611839,37.434551,321.5644074,5.711422,102.17,52.35,13.75,1.79,0.320483543,6.7466632,11.683895,1.33707,14.054664,1.084448,1.653979,32.790653
2018705.725,4582081.653,-105.253508,40.003901,14472.00314,258229.5545,3363.97,988.73,315.87,62.8,-31.55445876,703.6024072,155.078327,167.753092,2167.007988,36.277977,341.63362,440.55685
2040023.693,4580127.93,-105.020423,39.949292,0,53882.0819,747.12,195.97,66.16,20.73,-9.290710451,135.8377738,42.287503,36.302927,843.270218,17.04364,110.288448,284.6355
1973006.229,4441197.589,-106.070361,38.870205,1770.421383,1970.820797,232.06,126.18,50.19,8.02,-2.251982774,19.1707382,9.181657,3.709542,125.076058,3.406243,24.710416,32.866623
2001961.268,4540387.031,-105.534468,39.675105,2846.118317,328.9923,149.1,60.35,31.53,4.59,-1.786942883,7.81378,9.97484,4.727889,64.549901,10.917357,14.970472,18.223399
1991024.158,4253768.559,-106.255224,37.224536,1353.22301,21.027586,99.18,36.89,21.47,1.05,0.780769187,3.6724625,1.820729,1.12266,16.36274,0.962166,3.143266,8.625801
2064007.326,4257152.594,-105.46285,37.13649,0,3.43289,47.74,24.06,11.06,0,0.477729525,11.4022319,0.33401,1.545036,7.428799,0.532585,0.655819,1.546998
1801511.208,4414221.339,-108.02503,38.903196,4584.812,413.55519,345.63,178.49,61.29,8.58,-0.510146653,32.8774405,16.815497,7.942521,84.674594,2.883355,6.54801,62.860729
2052196.32,4560164.5,-104.931402,39.756519,0,1179447.981,7145.72,1739.86,1268.51,1240.97,-22.58374783,1979.119714,354.946165,319.647754,6350.110413,130.75113,1243.642122,1251.645348
2059131.463,4537193.903,-104.907598,39.547413,44314.89981,162157.3161,3053.89,756.73,181.13,88.47,-47.60304618,476.4458047,292.06069,162.330814,3071.714778,77.49362,550.241123,1031.679052
1898291.297,4511425.994,-106.753004,39.598209,3236.972963,1910.358456,629.41,219.22,137.64,13.35,-8.738829774,195.4050605,70.496333,13.131275,504.401946,11.330123,250.294332,62.011865
2085956.698,4527053.58,-104.634833,39.412559,523.4115333,417.298611,343.67,113.77,35.36,2.79,-4.647993636,16.844204,37.125949,9.895075,209.065412,6.397676,39.372375,122.168114
2083855.037,4463172.527,-104.804302,38.869788,48907.38684,465523.6216,6395.27,1748.11,981.17,801.26,-32.35455268,880.4875929,536.672785,273.883933,5624.396138,136.738942,865.907095,1727.104924
2069668.643,4400730.215,-105.097919,38.359542,5829.846002,7264.499824,556.34,279.73,71.3,8.86,-1.973735904,18.5452523,53.96328,23.641711,242.464466,13.500517,51.345412,109.488576
1751340.269,4476862.263,-108.470153,39.521786,4833.028193,2144.426922,545.26,142.85,178.15,5.33,-3.622298367,166.4610079,63.686248,10.735624,317.449935,7.184949,46.404269,67.315785
1965568.389,4564086.825,-105.887689,39.941368,944.8223154,41.007098,142.42,51.16,37.42,2.67,-1.81601973,14.3675749,10.971114,3.427198,69.256236,2.775606,30.094706,15.036076
1920719.589,4407784.142,-106.715906,38.666019,758.9759212,1203.945372,181.65,62.93,31.53,3.33,-1.816210061,13.3942674,11.59154,1.300887,51.245147,1.49396,24.673906,15.712617
2096477.802,4327498.6,-104.965969,37.685869,2638.281858,79.627063,101.23,62.05,18.97,1.04,-0.269172481,4.5348543,3.548577,0.545606,35.487689,0.786732,7.946443,19.181002
2037342.004,4542476.779,-105.13683,39.631307,53487.6486,503526.5334,6853.78,2248.99,742.86,163.06,-73.24715458,845.0442841,356.124832,332.474294,6702.301725,191.506745,1014.170211,1502.183013
2297135.36,4562472.744,-102.238116,39.309012,1765.297868,10.374743,145.18,59.05,29.11,4.16,-1.40841759,16.338123,10.539626,0.701487,37.44902,2.325304,4.498584,58.97926
1941927.055,4473644.344,-106.34589,39.201057,1134.732163,371.990889,87.5,18.58,37.82,0.22,0.663245556,29.6451431,8.429074,2.753768,40.338802,1.000162,9.5689,7.322596
1868768.541,4250365.738,-107.587057,37.380059,4959.038731,5286.95439,499.15,165.33,82.7,4.73,-5.089369222,27.885396,33.02333,9.843189,177.618281,34.244357,47.500801,64.802379
2020270.582,4645553.065,-105.088199,40.545424,23038.64218,219441.5484,3598.46,1127.38,463.86,70.49,-32.32271858,420.4149406,198.768095,279.299212,3063.757854,53.646793,493.183365,724.868093
2126253.922,4289948.42,-104.726497,37.313384,414.6764532,1365.789165,184.86,93.12,29.31,4.93,0.238601266,17.2838815,5.885275,0.761,60.2551,1.523612,12.523208,20.13987
2177331.557,4539155.536,-103.602277,39.346648,682.1757414,12.297474,79.48,37.04,16.24,13.26,-0.55801288,7.4887833,10.659539,3.012212,21.362674,1.573323,4.292991,19.892682
2179663.054,4724682.857,-103.10449,40.91612,2799.204411,1089.443197,222.59,83.42,47.48,5.45,-1.221920666,21.2046286,20.973967,10.986266,152.627605,5.326331,13.332685,105.912743
1796852.578,4448909.949,-108.011728,39.211972,26309.60342,61864.73343,1467.65,538.92,279.9,20.11,-3.058202277,131.9920209,74.501273,59.027453,810.664428,25.066967,159.05627,373.918408
1751154.949,4603021.889,-108.231356,40.621687,1222.35992,2867.250967,190.1,56.1,58.43,3.98,-0.522091703,21.3071821,6.032797,2.090615,65.437713,9.157797,12.972054,65.039144
1772901.801,4206735.217,-108.708298,37.134065,3930.363318,1505.565919,298.18,136.44,65.34,1.49,-0.913326683,17.4790233,29.835904,1.781383,74.19521,13.508269,9.366342,46.938439
1790199.694,4369906.803,-108.232616,38.533617,5715.046828,5721.741891,504.52,234.65,105.34,4.95,-1.05123154,69.6697409,61.323286,15.851925,261.952111,5.667239,18.677605,77.317253
2136762.208,4624624.189,-103.838558,40.150631,3431.308464,5818.037503,395.81,130.77,73.37,25.13,-0.575201442,114.6224448,35.655232,7.92605,219.144613,7.969557,24.79829,132.264704
2199057.944,4395587.022,-103.708703,38.085484,3608.135352,2795.319867,358.9,146.15,71.06,4.22,3.652673593,33.8633336,18.848,18.610375,175.420015,5.895462,21.848411,117.416059
1987741.907,4480719.851,-105.823293,39.186132,1469.982803,91.332396,228.71,108.54,41.9,1.33,-3.35731573,12.5018453,16.670942,3.4213,119.73391,6.079277,27.311651,36.807353
2263639.363,4706688.597,-102.220192,40.592475,259.2048116,12.061947,97.78,37.93,24.34,0.3,-0.803032592,20.1054997,9.975702,1.182501,21.464901,1.977238,5.182151,58.489429
1872907.937,4464721.526,-107.131646,39.234001,928.1742792,592.94241,198.52,67.46,42.55,2.79,-2.625403725,57.9058111,18.738751,8.012659,174.472147,2.575479,46.203558,15.033737
2312653.043,4401603.896,-102.477956,37.921785,897.0815755,3107.516943,245.17,90.23,57.13,2.74,0.78939035,54.6717997,8.048081,9.984359,152.360403,3.984541,8.866762,96.045434
2113704.53,4395451.45,-104.631036,38.237766,38572.85879,139811.8761,2705.37,951.9,367.95,113.21,16.20976432,161.0790466,166.266775,71.274885,1457.477321,58.568148,202.90654,576.270609
1720402.598,4523387.792,-108.733548,39.972115,577.264568,7.699469,98.68,29.22,15.53,1.08,-0.440656398,5.6006494,9.913849,0.583649,22.550684,1.621528,10.916127,28.029903
